id,date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
21821,3/15/2016 18:00,None,76,10,294,6,6,283.51,0,0,90,Rain,45,4460
6405,5/26/2013 0:00,None,92,1,216,6,6,285.72,0,0,90,Rain,72,1208
29978,1/12/2017 0:00,None,62,2,72,9,9,258.59,0,0,90,Clouds,239,613
14271,5/12/2014 13:00,None,34,3,160,6,6,285.93,0.25,0,32,Mist,289,4902
16142,6/30/2015 7:00,None,73,2,360,4,4,289.81,0.3,0,1,Mist,156,6063
32138,3/27/2017 14:00,None,62,5,250,1,1,284.75,0,0,75,Clouds,178,5127
4268,3/13/2013 1:00,None,68,2,270,9,9,267.6,0,0,1,Clear,230,368
13153,3/24/2014 13:00,None,79,3,30,7,7,271.14,0.31,0,90,Rain,152,4481
2223,12/19/2012 23:00,None,65,2,330,7,7,270.09,0,0,90,Mist,28,1113
30599,1/30/2017 3:00,None,60,1,130,2,2,262.74,0,0,1,Clear,226,312
31937,3/22/2017 8:00,None,82,4,70,3,3,266.22,0,0,5,Clear,259,6240
29536,12/27/2016 6:00,None,51,5,140,6,6,265.65,0,0,90,Snow,216,4409
12593,2/28/2014 23:00,None,86,1,200,3,3,259.89,0,0,90,Clouds,211,1616
4775,4/4/2013 9:00,None,74,2,70,4,4,270.88,0,0,1,Clear,60,5373
1027,11/9/2012 5:00,None,62,6,270,3,3,275.35,0,0,20,Clouds,239,2471
13386,4/3/2014 7:00,None,37,6,100,7,7,274.47,0,0,90,Clouds,132,6421
17124,8/5/2015 13:00,None,68,3,271,9,9,298.76,0,0,40,Clouds,293,5088
25846,8/19/2016 12:00,None,76,3,190,2,2,295.07,0,0,80,Clouds,131,5330
9197,9/29/2013 12:00,None,79,4,228,7,7,293.83,0,0,1,Clear,255,4736
2483,12/29/2012 9:00,None,100,5,140,4,4,265.51,0,0,90,Mist,276,2565
29667,1/1/2017 17:00,None,86,4,250,7,7,271.09,0,0,1,Clear,66,3133
15530,7/15/2014 21:00,None,67,4,153,7,7,291.3,0,0,1,Clear,295,2801
1537,11/28/2012 17:00,None,93,5,160,2,2,273.84,0,0,75,Clouds,19,5813
31576,3/8/2017 1:00,None,36,3,130,6,6,273.69,0,0,90,Snow,121,388
22042,3/26/2016 8:00,None,71,7,99,1,1,277.87,0,0,90,Rain,64,2608
28949,12/9/2016 9:00,None,85,2,160,6,6,262.27,0,0,1,Mist,275,5083
16666,7/18/2015 6:00,None,74,2,309,7,7,292.87,0,0,40,Rain,247,1377
25301,7/27/2016 23:00,None,60,2,170,1,1,292.75,0,0,90,Rain,187,1065
24361,6/21/2016 23:00,None,88,1,50,3,3,291.98,0,0,76,Clouds,279,1239
2858,1/12/2013 11:00,None,54,3,140,6,6,275.54,0,0,90,Fog,125,4017
8203,8/5/2013 13:00,None,84,5,81,9,9,294.35,0,0,8,Clear,273,5108
1501,11/27/2012 5:00,None,81,0,0,8,8,261.77,0,0,90,Snow,223,2601
28896,12/7/2016 11:00,None,76,1,240,5,5,266.15,0,0,75,Snow,249,4680
4380,3/19/2013 7:00,None,47,7,300,7,7,270.45,0,0,90,Fog,108,6574
19800,12/2/2015 20:00,None,71,8,337,6,6,274.84,0,0,90,Clouds,216,2407
23879,6/2/2016 14:00,None,86,3,305,1,1,293.25,0,0,75,Haze,47,5269
15966,8/7/2014 21:00,None,75,3,333,6,6,295.46,0,0,1,Clear,30,3274
923,11/5/2012 23:00,None,56,2,170,4,4,280.56,0,0,46,Clear,195,938
2420,12/27/2012 11:00,None,80,3,204,7,7,260.67,0,0,1,Clear,266,4434
8764,9/3/2013 0:00,None,50,6,302,6,6,284.58,0,0,0,Clear,145,573
17140,8/6/2015 6:00,None,96,2,331,3,3,290.19,0,0,40,Clouds,70,5805
29656,1/1/2017 6:00,None,80,6,140,7,7,268.9,0,0,1,Clear,285,821
27331,10/14/2016 13:00,None,74,2,160,2,2,288.114,0,0,36,Clouds,248,4638
2007,12/14/2012 20:00,None,73,2,310,8,8,267.93,0,0,40,Mist,27,2868
15474,7/13/2014 12:00,None,85,4,278,3,3,295.87,0,0,0,Clear,190,4577
19695,11/26/2015 22:00,None,63,4,268,7,7,270.01,0,0,90,Clouds,198,1802
8715,8/30/2013 3:00,None,62,2,190,7,7,295.73,0,0,80,Clouds,212,385
1545,11/29/2012 1:00,None,66,3,290,6,6,269.84,0,0,90,Clouds,244,358
25949,8/23/2016 14:00,None,88,1,330,9,9,300.91,0,0,1,Clear,54,5106
30204,1/19/2017 1:00,None,32,3,140,8,8,272.62,0,0,1,Mist,99,542
6119,5/18/2013 15:00,None,78,4,53,6,6,287.89,0,0,90,Mist,236,4875
7337,6/30/2013 18:00,None,80,1,262,5,5,296.97,0,0,68,Clouds,226,3923
16375,7/7/2015 18:00,None,56,2,151,5,5,294.35,0,0,1,Clear,275,4549
14679,5/27/2014 10:00,None,68,2,47,7,7,293.02,0,0,90,Clouds,269,4355
26820,9/23/2016 4:00,None,96,5,149,8,8,287.45,0,0,92,Rain,169,781
25284,7/27/2016 14:00,None,49,3,284,2,2,296.73,1.02,0,75,Rain,163,4211
18126,9/10/2015 0:00,None,58,5,144,6,6,289.16,0.55,0,90,Fog,284,498
3491,2/11/2013 1:00,None,79,3,310,1,1,271.04,0,0,90,Mist,294,252
23946,6/4/2016 18:00,None,88,2,24,5,5,291.44,0,0,90,Mist,108,4333
989,11/7/2012 16:00,None,93,5,120,1,1,278.21,0,0,90,Drizzle,85,6267
13403,4/4/2014 0:00,None,71,5,50,1,1,271.35,2.29,0,90,Rain,262,528
2943,1/15/2013 3:00,None,88,5,298,4,4,257.67,0,0,1,Clear,245,289
29379,12/23/2016 11:00,None,59,8,260,2,2,275.21,0,0,90,Snow,19,4687
25761,8/15/2016 23:00,None,64,2,160,6,6,293.39,0,0,0,Clear,91,971
5029,4/12/2013 9:00,None,22,0,0,9,9,272.08,0,0,90,Snow,179,5197
32769,4/16/2017 21:00,None,49,4,350,6,6,285.68,0,0,1,Clear,225,2816
22353,4/9/2016 6:00,None,53,9,303,3,3,264.62,0,0,40,Clouds,238,1539
7593,7/11/2013 6:00,None,59,3,331,8,8,289.14,0,0,0,Clear,152,6149
15028,6/8/2014 23:00,None,95,7,135,8,8,288.22,0,0,80,Clouds,154,1296
31555,3/7/2017 4:00,None,61,3,223,3,3,271.53,0,0,90,Snow,55,785
32786,4/17/2017 14:00,None,59,2,20,9,9,285.28,0,0,1,Clear,114,5314
15832,7/31/2014 21:00,None,64,2,330,8,8,294.87,0,0,1,Clear,154,3222
30363,1/21/2017 23:00,None,80,5,20,5,5,274.65,0,0,90,Mist,103,3089
28996,12/10/2016 23:00,None,73,3,360,1,1,262.65,0,0,90,Mist,161,2455
23065,5/5/2016 23:00,None,73,1,320,2,2,291.41,0,0,1,Clear,37,2183
23312,5/13/2016 8:00,None,72,5,23,3,3,278.07,1.69,0,90,Rain,163,5340
20759,1/21/2016 18:00,None,79,3,208,3,3,267.02,0,0,90,Haze,243,4269
22998,5/3/2016 4:00,None,98,7,181,8,8,281.74,0,0,1,Clear,60,861
213,10/11/2012 21:00,None,63,2,253,5,5,281.81,0,0,90,Clouds,85,2679
30750,2/4/2017 2:00,None,55,2,350,9,9,262.62,0,0,1,Clear,188,911
2844,1/12/2013 3:00,None,53,5,130,8,8,274.67,0,0,90,Mist,293,353
21279,2/14/2016 8:00,None,78,3,250,8,8,262.01,0,0,90,Snow,84,2063
5836,5/7/2013 13:00,None,56,6,170,8,8,294.12,0,0,20,Clouds,107,5073
13466,4/6/2014 15:00,None,57,2,310,9,9,288.3,0,0,1,Clear,246,4232
20653,1/16/2016 11:00,None,77,3,39,1,1,255.35,0,0,90,Snow,92,4207
5109,4/14/2013 3:00,None,57,5,320,6,6,271.32,0,0,90,Mist,67,350
5895,5/9/2013 20:00,None,62,0,0,3,3,289.67,0,0,90,Rain,98,3319
23102,5/7/2016 6:00,None,62,2,352,8,8,283.29,0,0,40,Haze,254,1347
11527,1/16/2014 11:00,None,68,0,308,3,3,266.68,0.76,0,64,Rain,93,4377
11866,1/29/2014 19:00,None,47,6,240,5,5,271.46,0,0,90,Clouds,250,3122
33412,5/6/2017 21:00,None,57,6,280,5,5,289.59,0,0,1,Clear,282,3361
32887,4/20/2017 7:00,None,41,3,180,3,3,277.68,0,0,90,Rain,38,6470
12437,2/22/2014 14:00,None,64,0,0,9,9,263.27,0,0,20,Clouds,74,3651
2674,1/4/2013 15:00,None,57,15,290,1,1,262.94,0,0,1,Clear,137,5636
31199,2/22/2017 4:00,None,86,2,60,2,2,276.09,0,0,1,Rain,49,869
5924,5/10/2013 17:00,None,55,3,90,8,8,282.43,0,0,90,Clouds,90,5937
31222,2/22/2017 16:00,None,59,4,130,3,3,286.02,0,0,75,Clouds,25,6359
7606,7/11/2013 20:00,None,80,1,16,3,3,297.15,0,0,24,Clouds,127,3315
10485,12/7/2013 12:00,None,68,0,180,4,4,254.25,0,0,64,Clouds,196,4737
4764,4/3/2013 22:00,None,45,2,320,3,3,271.11,0,0,1,Clear,49,2456
33159,4/28/2017 22:00,None,58,6,285,2,2,279.36,0,0,1,Clear,285,2916
15560,7/17/2014 3:00,None,75,3,197,5,5,286.92,0.25,0,1,Rain,186,428
10170,11/27/2013 13:00,None,79,1,302,6,6,266.36,0,0,64,Clouds,64,5712
8369,8/12/2013 15:00,None,93,4,120,7,7,298.14,0,0,0,Clear,189,5799
16262,7/4/2015 21:00,None,63,2,141,4,4,298.12,0,0,1,Haze,23,2471
3337,2/4/2013 1:00,None,84,1,250,8,8,257.16,0,0,62,Clouds,90,285
17263,8/10/2015 6:00,None,78,5,301,5,5,291.04,0,0,1,Mist,98,5601
18142,9/10/2015 7:00,None,71,4,139,8,8,288.02,0,0,75,Mist,14,6518
14394,5/17/2014 10:00,None,58,4,162,5,5,286.77,0,0,0,Clear,281,4448
14528,5/21/2014 2:00,None,32,3,90,9,9,288.94,0,0,0,Clear,267,370
13597,4/12/2014 2:00,None,52,2,140,3,3,284.28,0,0,90,Clouds,157,550
25676,8/12/2016 10:00,None,69,5,180,5,5,295.78,0,0,88,Clouds,45,4222
22731,4/24/2016 11:00,None,74,5,141,8,8,284.35,1.02,0,90,Mist,49,3929
27088,10/4/2016 7:00,None,77,5,160,7,7,287.59,0,0,64,Clouds,51,6199
16726,7/20/2015 17:00,None,96,4,153,4,4,297.93,0,0,1,Clear,216,5794
29208,12/17/2016 1:00,None,86,1,290,3,3,261.82,0,0,90,Snow,231,425
5218,4/18/2013 0:00,None,55,2,340,5,5,275.11,0,0,75,Clouds,128,590
27854,11/5/2016 17:00,None,81,3,180,3,3,294.42,0,0,1,Clear,157,4288
2562,1/1/2013 3:00,None,78,2,130,8,8,263.95,0,0,90,Clouds,135,576
25235,7/25/2016 16:00,None,88,3,60,2,2,302.54,0,0,20,Clouds,142,5718
23464,5/19/2016 10:00,None,67,3,103,3,3,291.01,0,0,20,Clouds,115,4597
5041,4/12/2013 13:00,None,76,4,160,9,9,274.21,0,0,90,Snow,58,5446
7652,7/13/2013 19:00,None,87,2,189,2,2,302.69,0,0,0,Clear,165,3288
11331,1/9/2014 10:00,None,68,4,292,5,5,259.3,0,0,64,Clouds,244,4243
804,10/31/2012 23:00,None,55,2,0,6,6,272.75,0,0,1,Clear,269,1471
25922,8/22/2016 11:00,None,63,6,191,1,1,296.69,0,0,1,Clear,11,4255
30696,2/1/2017 20:00,None,60,10,314,7,7,262.58,0,0,5,Clear,17,2841
18561,9/24/2015 13:00,None,83,5,303,5,5,291.95,0.38,0,40,Rain,201,5171
25195,7/24/2016 3:00,None,93,3,330,2,2,296.58,1.02,0,90,Rain,91,3
1797,12/8/2012 8:00,None,92,1,40,7,7,267.58,0,0,40,Clouds,135,2687
7688,7/14/2013 21:00,None,38,3,200,6,6,295.63,0,0,12,Clouds,116,2921
16803,7/23/2015 22:00,None,95,3,281,3,3,296.19,0,0,1,Clear,165,2936
15011,6/8/2014 7:00,None,92,1,150,4,4,283.69,0.25,0,1,Fog,83,1434
2032,12/15/2012 20:00,None,72,3,0,3,3,273.81,0,0,90,Clouds,10,2420
4355,3/17/2013 22:00,None,81,4,260,5,5,264.53,0,0,1,Clear,89,1729
28759,12/2/2016 15:00,None,59,3,250,1,1,273.35,0,0,90,Clouds,13,6020
12235,2/14/2014 4:00,None,71,5,270,1,1,256.16,0,0,40,Clouds,290,720
20079,12/18/2015 12:00,None,83,2,326,4,4,266.6,0,0,90,Snow,41,5451
30617,1/30/2017 16:00,None,81,6,190,2,2,276.68,0,0,75,Mist,183,6234
14052,5/5/2014 21:00,None,50,5,260,4,4,287.51,0,0,8,Clear,222,2677
7622,7/12/2013 13:00,None,60,2,39,8,8,300.08,0,0,0,Clear,208,5913
22753,4/24/2016 19:00,None,81,9,179,8,8,286.19,0,0,90,Haze,171,3260
26843,9/24/2016 3:00,None,76,5,318,3,3,290.62,0,0,92,Rain,90,448
16452,7/10/2015 23:00,None,90,3,126,7,7,295.88,0,0,40,Clouds,278,1818
16760,7/22/2015 3:00,None,97,1,319,1,1,290.25,0,0,1,Clear,146,356
2569,1/1/2013 10:00,None,85,2,200,3,3,260.19,0,0,1,Clear,178,1747
21585,3/2/2016 15:00,None,49,5,194,4,4,272.15,0,0,90,Clouds,197,5918
27768,11/2/2016 8:00,None,100,1,302,4,4,277.54,0,0,90,Mist,229,5276
7603,7/11/2013 17:00,None,88,2,45,5,5,299.06,0,0,0,Clear,136,6076
9490,10/15/2013 18:00,None,83,3,307,8,8,282.62,0.51,0,92,Mist,295,4833
18245,9/14/2015 4:00,None,60,4,6,7,7,288.15,0,0,1,Clear,141,825
19875,12/7/2015 21:00,None,66,6,324,8,8,276.02,0,0,5,Clear,111,2150
18276,9/15/2015 11:00,None,58,6,170,2,2,297.69,0,0,1,Clear,27,4693
283,10/14/2012 14:00,None,59,1,310,3,3,284.09,0,0,93,Rain,186,4358
29792,1/5/2017 15:00,None,74,5,350,9,9,256.15,0,0,75,Haze,60,5475
11787,1/26/2014 12:00,None,84,4,350,5,5,264.52,0,0,75,Clouds,59,3411
15706,7/23/2014 5:00,None,39,3,250,2,2,289.12,0,0,1,Clear,82,3068
15803,7/30/2014 15:00,None,70,6,160,5,5,299.59,0,0,1,Clear,126,6151
15710,7/23/2014 9:00,None,60,1,170,7,7,294.16,0,0,20,Clouds,280,5297
14587,5/23/2014 14:00,None,94,2,130,7,7,296.43,0,0,1,Clear,283,5849
7920,7/25/2013 6:00,None,59,5,228,5,5,288.64,0,0,0,Clear,230,6025
110,10/7/2012 8:00,None,52,5,280,9,9,274.77,0,0,75,Clouds,247,2232
783,10/31/2012 2:00,None,59,3,10,4,4,272.41,0,0,1,Clear,247,265
11728,1/24/2014 18:00,None,74,1,292,6,6,272.32,0.25,0,64,Snow,40,3449
8396,8/13/2013 18:00,None,96,2,73,8,8,298.13,0,0,88,Clouds,129,4921
24142,6/12/2016 20:00,None,93,1,328,8,8,295.39,0,0,20,Clouds,114,3097
33710,5/17/2017 6:00,None,62,2,322,5,5,289.55,0,0,90,Drizzle,177,5768
32947,4/22/2017 10:00,None,77,2,200,6,6,286.45,0,0,5,Clear,29,4354
20674,1/17/2016 14:00,None,77,1,60,4,4,253.44,0,0,1,Clear,296,3746
8703,8/29/2013 14:00,None,93,2,180,5,5,303.5,0,0,0,Clear,133,6138
20053,12/16/2015 16:00,None,86,3,206,8,8,274.88,0,0,90,Mist,266,6450
33329,5/3/2017 10:00,None,69,5,197,6,6,285.77,0,0,1,Clear,95,4845
2675,1/4/2013 16:00,None,61,9,290,5,5,262.68,0,0,1,Clear,14,6256
24363,6/22/2016 1:00,None,78,1,224,5,5,291.18,0,0,36,Clouds,64,461
32598,4/12/2017 10:00,None,65,3,288,2,2,280.43,0,0,90,Clouds,295,4537
20184,12/24/2015 23:00,None,93,3,78,4,4,268.65,0,0,90,Clouds,257,1606
28227,11/19/2016 3:00,None,86,5,350,6,6,272.71,0,0,90,Clouds,82,505
11480,1/14/2014 23:00,None,59,11,330,4,4,259.79,0,0,64,Clouds,278,977
29061,12/12/2016 8:00,None,92,3,100,1,1,256.15,0,0,90,Snow,123,4539
6028,5/15/2013 0:00,None,93,3,116,4,4,291.05,0,0,1,Clear,168,691
10240,11/30/2013 13:00,None,82,1,302,1,1,276.51,0,0,64,Clouds,124,4187
21777,3/14/2016 5:00,None,54,1,294,2,2,282.22,0,0,90,Fog,137,2776
8329,8/10/2013 22:00,None,81,2,132,3,3,291.75,0,0,0,Clear,177,3183
15069,6/11/2014 12:00,None,80,3,237,7,7,297.55,0,0,32,Clouds,37,5245
11978,2/3/2014 11:00,None,85,0,0,8,8,260.81,0,0,40,Clouds,93,4303
25924,8/22/2016 13:00,None,64,5,180,3,3,299.48,0,0,1,Clear,156,4494
20949,2/1/2016 3:00,None,80,3,333,8,8,269.51,0,0,1,Mist,89,340
27173,10/7/2016 20:00,None,63,4,283,8,8,279.287,0,0,56,Clouds,201,3196
31414,3/1/2017 18:00,None,75,1,323,1,1,272.42,0,0,90,Mist,188,4755
15799,7/30/2014 11:00,None,59,7,150,5,5,296.16,0,0,1,Haze,104,5273
2975,1/16/2013 14:00,None,95,3,274,1,1,270.59,0,0,1,Clear,51,5354
22923,4/30/2016 1:00,None,78,5,143,6,6,281.1,0,0,75,Clouds,28,862
23198,5/10/2016 8:00,None,77,3,256,3,3,282.16,0.42,0,90,Rain,234,5878
10711,12/15/2013 23:00,None,68,1,302,7,7,255.14,0,0,90,Clouds,228,890
11110,12/31/2013 1:00,None,75,2,230,7,7,250.14,0,0,1,Clear,60,351
7387,7/2/2013 20:00,None,71,1,39,6,6,297.11,0,0,1,Clear,154,3074
4523,3/25/2013 7:00,None,93,6,330,2,2,270.59,0,0,90,Mist,77,6581
25044,7/18/2016 18:00,None,50,3,310,4,4,297.888,0,0,0,Clear,46,3850
16179,7/1/2015 23:00,None,57,2,50,8,8,288.1,0,0,1,Clear,27,2820
8371,8/12/2013 17:00,None,93,3,140,1,1,299.05,0,0,0,Clear,284,6234
8753,9/2/2013 13:00,None,47,6,203,8,8,289.74,0,0,0,Clear,213,4134
13617,4/12/2014 22:00,None,36,10,310,5,5,281.15,0,0,90,Clouds,196,3115
16542,7/14/2015 9:00,None,95,3,149,8,8,295.69,0,0,1,Clear,251,4498
8991,9/17/2013 9:00,None,67,4,140,3,3,286.15,0,0,90,Clouds,15,5445
8856,9/9/2013 16:00,None,93,3,80,9,9,304.63,0,0,0,Clear,20,6641
15451,7/12/2014 14:00,None,88,2,270,5,5,295.37,0.6,0,92,Drizzle,285,4426
2732,1/7/2013 2:00,None,96,3,299,7,7,264.07,0,0,1,Clear,241,248
2293,12/22/2012 4:00,None,85,3,230,1,1,260.19,0,0,1,Clear,137,394
24594,7/1/2016 12:00,None,77,2,188,9,9,292.02,0,0,20,Clouds,193,5018
6728,6/6/2013 9:00,None,46,0,164,2,2,285.67,0.29,0,92,Rain,166,5050
33140,4/28/2017 3:00,None,64,6,220,9,9,274.58,0,0,90,Clouds,208,477
29681,1/2/2017 7:00,None,61,2,250,1,1,270.82,0,0,90,Clouds,87,1792
17708,8/25/2015 6:00,None,81,2,312,7,7,284.54,0,0,1,Clear,189,5801
16110,6/29/2015 8:00,None,48,3,228,8,8,292.93,0.3,0,1,Fog,24,5334
11792,1/26/2014 17:00,None,60,5,350,7,7,256.54,0,0,75,Clouds,221,3254
28818,12/4/2016 15:00,None,100,4,10,7,7,275.28,0,0,90,Mist,194,4502
766,10/30/2012 9:00,None,65,3,310,9,9,274.82,0,0,75,Clouds,199,5280
21284,2/14/2016 15:00,None,75,3,211,1,1,266.15,0,0,90,Snow,249,4368
18882,10/8/2015 20:00,None,76,4,347,7,7,284.89,0,0,90,Drizzle,121,3132
26029,8/26/2016 3:00,None,77,2,130,9,9,286.29,0,0,1,Clear,286,370
32818,4/18/2017 16:00,None,34,3,0,2,2,286.02,0,0,90,Clouds,198,6907
12773,3/8/2014 16:00,None,79,5,170,2,2,270.58,0,0,75,Clouds,63,5013
12667,3/4/2014 1:00,None,73,2,140,3,3,259.77,0,0,90,Clouds,219,315
3649,2/16/2013 1:00,None,68,3,20,9,9,261.41,0,0,90,Clouds,257,757
7719,7/16/2013 16:00,None,54,3,204,5,5,303.26,0,0,0,Clear,286,6550
14491,5/20/2014 4:00,None,87,2,350,1,1,284.05,0.25,0,1,Mist,280,807
30923,2/10/2017 18:00,None,33,6,320,9,9,278.78,0,0,40,Clouds,187,4694
9660,10/27/2013 1:00,None,90,0,215,3,3,274.58,0,0,1,Clear,242,822
8261,8/7/2013 20:00,None,77,3,260,2,2,295.03,5.97,0,64,Squall,297,3216
2450,12/28/2012 16:00,None,74,2,0,6,6,266.16,0,0,90,Mist,241,5441
5472,4/24/2013 6:00,None,81,0,0,5,5,271.68,0,0,90,Clouds,238,5994
22883,4/28/2016 20:00,None,56,5,337,9,9,277.94,1.4,0,92,Drizzle,115,2934
15782,7/27/2014 1:00,None,58,5,160,1,1,294.57,0,0,1,Clear,184,997
25273,7/27/2016 6:00,None,81,3,280,3,3,295.55,0,0,75,Clouds,172,5316
32655,4/14/2017 5:00,None,82,1,300,7,7,281.65,0,0,90,Clouds,194,2425
32150,3/28/2017 2:00,None,55,5,280,9,9,274.84,0,0,1,Clear,33,310
5811,5/6/2013 12:00,None,69,7,170,5,5,281.95,0,0,40,Clouds,14,4818
4925,4/9/2013 6:00,None,69,3,300,1,1,277.55,0,0,90,Rain,44,5823
15448,7/12/2014 14:00,None,69,2,300,8,8,295.37,0.6,0,92,Rain,239,4426
29526,12/26/2016 20:00,None,45,2,120,2,2,265.55,0,0,90,Snow,195,2141
11991,2/4/2014 0:00,None,85,3,160,4,4,257.43,0,0,40,Clouds,56,442
5766,5/4/2013 20:00,None,93,2,140,1,1,274.82,0,0,90,Drizzle,131,3228
9206,9/29/2013 22:00,None,92,0,292,1,1,291.65,0,0,1,Clear,274,1674
10134,11/25/2013 22:00,None,55,3,164,5,5,272.75,0,0,64,Clouds,289,1444
23301,5/12/2016 22:00,None,92,6,5,1,1,284.38,0,0,75,Clouds,12,2442
23635,5/26/2016 0:00,None,70,3,134,1,1,291.15,0,0,20,Mist,19,654
27462,10/20/2016 11:00,None,80,9,260,3,3,276.81,0,0,0,Clear,36,4444
33653,5/16/2017 2:00,None,70,2,162,1,1,287.75,0,0,40,Thunderstorm,274,261
1962,12/13/2012 1:00,None,85,7,320,9,9,259.11,0,0,90,Mist,101,371
4891,4/8/2013 15:00,None,93,2,310,8,8,280.17,0,0,75,Clouds,81,5595
18688,9/30/2015 9:00,None,87,4,198,8,8,279.21,0,0,1,Clear,11,5509
9157,9/27/2013 17:00,None,94,4,328,2,2,300.7,0,0,24,Clouds,34,6162
22261,4/5/2016 23:00,None,43,2,266,2,2,275.65,0,0,75,Clouds,142,1152
3846,2/24/2013 5:00,None,100,3,120,4,4,266.81,0,0,90,Mist,236,454
4409,3/20/2013 14:00,None,63,4,290,3,3,266.35,0,0,1,Clear,156,5470
31780,3/16/2017 1:00,None,41,3,70,6,6,268.28,0,0,90,Clouds,167,503
29433,12/24/2016 17:00,None,47,5,330,5,5,274.28,0,0,90,Haze,238,3331
26316,9/4/2016 22:00,None,50,3,80,2,2,294.43,0,0,90,Rain,202,2083
21673,3/8/2016 18:00,None,88,3,120,6,6,285.16,0,0,90,Clouds,92,4778
1073,11/11/2012 1:00,None,64,3,150,9,9,279.87,0,0,90,Haze,44,922
30809,2/6/2017 13:00,None,80,3,360,4,4,271.62,0,0,1,Clear,110,4485
16654,7/18/2015 0:00,None,82,3,318,4,4,297.91,0,0,75,Thunderstorm,120,1437
31560,3/7/2017 9:00,None,75,1,222,4,4,273.22,0,0,5,Clear,92,5109
1130,11/12/2012 7:00,None,62,0,0,2,2,273.9,0,0,99,Clear,271,5390
11359,1/10/2014 12:00,None,65,4,290,4,4,270.11,0,0,64,Mist,128,5073
24267,6/18/2016 1:00,None,60,3,180,9,9,293.76,0,0,20,Clouds,18,951
31098,2/18/2017 1:00,None,87,2,40,2,2,276.608,0,0,0,Clear,149,749
45,10/4/2012 10:00,None,57,0,0,8,8,289.18,0,0,1,Clear,143,4603
18623,9/27/2015 8:00,None,87,3,267,9,9,289.04,0,0,1,Clear,109,2347
23799,5/30/2016 10:00,None,57,5,180,7,7,295.51,0,0,75,Clouds,61,2614
22758,4/24/2016 21:00,None,87,7,194,8,8,284.99,1.91,0,90,Rain,169,2269
3713,2/18/2013 16:00,None,42,4,120,4,4,272.48,0,0,75,Clouds,201,5466
13133,3/23/2014 17:00,None,63,7,270,3,3,268.99,0,0,75,Clouds,89,3857
22441,4/14/2016 0:00,None,29,4,116,1,1,285.21,0,0,1,Clear,131,648
18951,10/12/2015 7:00,None,87,4,289,8,8,286.9,0,0,20,Clouds,83,6241
20903,1/29/2016 8:00,None,48,1,293,3,3,268.22,0,0,90,Clouds,203,5591
16968,7/30/2015 1:00,None,66,5,183,3,3,292.84,0,0,1,Clear,31,418
9241,10/3/2013 17:00,None,69,6,270,4,4,287.56,0.89,0,92,Rain,90,6529
14349,5/15/2014 13:00,None,93,3,338,9,9,282.736,0,0,80,Clouds,195,5468
28043,11/13/2016 12:00,None,99,5,192,5,5,286.21,0,0,1,Clear,39,3652
15540,7/16/2014 7:00,None,50,5,197,6,6,286.25,0,0,40,Clouds,118,6552
11384,1/11/2014 13:00,None,68,1,302,5,5,271.46,0,0,64,Clouds,140,4509
28829,12/4/2016 22:00,None,84,6,331,4,4,274.84,0,0,90,Clouds,208,1351
9419,10/11/2013 6:00,None,60,3,69,7,7,287.63,0,0,1,Clear,245,5593
6201,5/20/2013 9:00,None,73,4,334,1,1,291.52,0,0,90,Mist,245,5114
6383,5/25/2013 6:00,None,78,8,160,4,4,277.09,0,0,1,Clear,256,1231
11084,12/30/2013 3:00,None,68,1,302,8,8,248.13,0,0,1,Clear,102,256
9616,10/22/2013 2:00,None,99,5,14,3,3,270.65,0,0,1,Clear,281,251
12750,3/7/2014 17:00,None,57,0,0,4,4,271.4,0,0,90,Clouds,38,5809
10326,12/3/2013 1:00,None,71,7,250,5,5,274.21,0,0,64,Mist,188,316
32313,4/3/2017 5:00,None,51,1,164,8,8,281.4,0,0,90,Drizzle,202,2593
7192,6/25/2013 0:00,None,67,3,10,7,7,293.48,0,0,44,Clouds,287,602
28472,11/26/2016 0:00,None,72,3,201,4,4,273.02,0,0,1,Fog,126,849
28460,11/25/2016 14:00,None,92,2,210,6,6,275.4,0,0,90,Clouds,298,4155
19262,10/31/2015 9:00,None,93,4,192,3,3,280.37,0,0,90,Drizzle,296,3356
7409,7/3/2013 19:00,None,70,4,216,8,8,299.47,0,0,1,Clear,133,3539
23889,6/3/2016 0:00,None,63,3,279,9,9,287.62,0,0,1,Clear,210,993
20681,1/18/2016 2:00,None,73,3,122,7,7,248.62,0,0,1,Clear,288,263
29368,12/23/2016 3:00,None,80,4,190,5,5,272.22,0,0,1,Clear,58,339
18516,9/23/2015 19:00,None,84,4,317,7,7,292.25,0.25,0,90,Mist,261,3368
1551,11/29/2012 7:00,None,65,5,250,6,6,269.56,0,0,90,Clouds,204,7020
17422,8/16/2015 14:00,None,88,3,172,8,8,299.44,0,0,90,Rain,68,4352
8075,7/31/2013 9:00,None,56,2,346,8,8,290.3,0.51,0,92,Mist,182,5233
3679,2/17/2013 8:00,None,45,0,0,3,3,257.14,0,0,20,Snow,227,1647
27026,10/1/2016 17:00,None,79,4,255,2,2,294.26,0,0,0,Clear,67,3927
23228,5/11/2016 3:00,None,93,1,272,9,9,283.04,0,0,90,Mist,252,306
15054,6/10/2014 1:00,None,88,2,207,8,8,286.51,0,0,1,Clear,298,378
